TABLE NO.  2
 ETA1        ETA2        ETA3        ETA4        ETA5
  0.0000E+00  4.8849E-01  8.9896E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.8849E-01  8.9896E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.8849E-01  8.9896E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.8849E-01  8.9896E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.8849E-01  8.9896E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.8849E-01  8.9896E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.8849E-01  8.9896E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.8849E-01  8.9896E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.8849E-01  8.9896E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.8717E-01 -7.5127E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5055E-01 -1.6190E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5055E-01 -1.6190E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5055E-01 -1.6190E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5055E-01 -1.6190E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5055E-01 -1.6190E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5055E-01 -1.6190E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5055E-01 -1.6190E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5055E-01 -1.6190E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5055E-01 -1.6190E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2836E-01 -1.2014E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.4731E-02  3.5880E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.4731E-02  3.5880E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.4731E-02  3.5880E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.4731E-02  3.5880E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.4731E-02  3.5880E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.4731E-02  3.5880E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.4731E-02  3.5880E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.4180E-01 -7.4430E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.8940E-02 -1.4006E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.8940E-02 -1.4006E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.8940E-02 -1.4006E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.8940E-02 -1.4006E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.8940E-02 -1.4006E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.8940E-02 -1.4006E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.8940E-02 -1.4006E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.8940E-02 -1.4006E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.8940E-02 -1.4006E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3452E-01 -4.9390E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3452E-01 -4.9390E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3452E-01 -4.9390E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3452E-01 -4.9390E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3452E-01 -4.9390E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3452E-01 -4.9390E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3452E-01 -4.9390E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3452E-01 -4.9390E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3452E-01 -4.9390E-03  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6921E-01 -2.6566E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6921E-01 -2.6566E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6921E-01 -2.6566E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6921E-01 -2.6566E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6921E-01 -2.6566E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6921E-01 -2.6566E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6921E-01 -2.6566E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6921E-01 -2.6566E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6381E-01 -1.1561E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.6381E-01 -1.1561E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.6381E-01 -1.1561E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.6381E-01 -1.1561E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.6381E-01 -1.1561E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.6381E-01 -1.1561E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.6381E-01 -1.1561E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.6381E-01 -1.1561E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.6381E-01 -1.1561E-02  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2794E-02 -2.7009E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5951E-01  1.9586E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5951E-01  1.9586E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5951E-01  1.9586E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5951E-01  1.9586E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5951E-01  1.9586E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5951E-01  1.9586E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5951E-01  1.9586E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.5951E-01  1.9586E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5260E-01  5.3212E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5260E-01  5.3212E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5260E-01  5.3212E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5260E-01  5.3212E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5260E-01  5.3212E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5260E-01  5.3212E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.5260E-01  5.3212E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2182E-01 -9.7875E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3004E-01 -2.2119E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.5377E-01  8.8483E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.5377E-01  8.8483E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.5377E-01  8.8483E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.5377E-01  8.8483E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.5377E-01  8.8483E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.5377E-01  8.8483E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.5377E-01  8.8483E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.5377E-01  8.8483E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.5377E-01  8.8483E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7794E-01 -2.7531E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.9183E-01  2.7607E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -9.1749E-02  8.7517E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.1749E-02  8.7517E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.1749E-02  8.7517E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.1749E-02  8.7517E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.1749E-02  8.7517E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.1749E-02  8.7517E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -9.1749E-02  8.7517E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1780E-01 -1.3501E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.5913E-02  5.3154E-02  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0650E-01 -1.7459E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6116E-01  1.0030E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6116E-01  1.0030E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6116E-01  1.0030E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6116E-01  1.0030E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6116E-01  1.0030E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6116E-01  1.0030E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.6116E-01  1.0030E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -3.7895E-01 -5.4211E-02  0.0000E+00  0.0000E+00
  0.0000E+00  3.6671E-01  9.8186E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6671E-01  9.8186E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6671E-01  9.8186E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6671E-01  9.8186E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6671E-01  9.8186E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6671E-01  9.8186E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6671E-01  9.8186E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.6671E-01  9.8186E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.9939E-01  4.6176E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.1475E-02 -2.1402E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9217E-01  6.9002E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9217E-01  6.9002E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9217E-01  6.9002E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9217E-01  6.9002E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9217E-01  6.9002E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9217E-01  6.9002E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9217E-01  6.9002E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.9217E-01  6.9002E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.3319E-01  5.4255E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.7651E-01  5.1236E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1348E-01  2.0552E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3708E-01 -1.3086E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.0044E-02  6.2918E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.0044E-02  6.2918E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.0044E-02  6.2918E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.0044E-02  6.2918E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.0044E-02  6.2918E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.0044E-02  6.2918E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.0044E-02  6.2918E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.0044E-02  6.2918E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4882E-01 -2.4539E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4268E-01  8.3838E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4268E-01  8.3838E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4268E-01  8.3838E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4268E-01  8.3838E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4268E-01  8.3838E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4268E-01  8.3838E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4268E-01  8.3838E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.4268E-01  8.3838E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.4648E-01  1.5859E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
